ShotID,Time,aX,aY,aZ,gX,gY,gZ
33,21,-0.882,-0.430,-1.435,-347.290,682.373,-26.855
33,22,-0.682,-0.328,-1.063,-473.206,402.344,-36.987
33,23,-0.307,-0.086,-0.283,-424.011,43.823,-127.869
33,24,-0.020,0.063,0.018,-410.645,-123.230,-130.737
33,25,-0.183,0.034,-0.027,-341.980,-237.854,-190.186
33,26,-0.303,-0.086,-0.142,-143.738,-340.637,-210.999
33,27,-0.347,-0.259,-0.300,68.481,-384.827,-210.205
33,28,-0.392,-0.401,-0.487,113.098,-347.595,-211.670
33,29,-0.476,-0.721,-1.056,56.580,-246.826,-199.463
33,30,-0.406,-0.961,-1.515,-7.324,-146.790,-181.458
33,31,-0.227,-1.422,-2.468,-154.907,-61.523,-153.931
33,32,0.044,-1.013,-1.733,-307.800,-5.737,-135.498
33,33,0.160,-0.664,-0.922,-302.551,61.462,-135.437
33,34,0.388,-0.655,-0.824,-307.373,156.433,-112.488
33,35,0.795,-1.090,-1.287,-272.217,235.535,-75.989
33,36,1.267,-1.485,-1.718,-262.573,286.560,-68.726
33,37,1.728,-1.669,-1.875,-347.961,297.119,-111.877
33,38,2.112,-1.655,-1.903,-399.353,266.846,-140.259
33,39,2.185,-1.265,-1.545,-374.268,225.891,-127.625
33,40,1.868,-0.788,-1.097,-245.300,171.204,-92.468
33,41,1.467,-0.433,-0.737,-87.219,81.116,-66.284
33,42,0.994,-0.138,-0.356,-41.992,-39.978,-72.815
33,43,0.609,0.008,-0.103,-59.509,-159.607,-81.848
33,44,0.411,0.060,-0.004,-91.309,-257.935,-73.425
33,45,0.407,0.099,-0.000,-124.817,-324.463,-55.847
33,46,0.567,0.080,-0.059,-105.774,-339.111,-43.213
33,47,0.764,-0.002,-0.182,-6.409,-283.203,-34.668
33,48,0.857,-0.068,-0.315,132.446,-161.804,-10.010
33,49,0.786,-0.129,-0.447,239.868,-12.573,46.448
33,50,0.752,-0.181,-0.600,244.080,124.146,109.436
33,51,0.728,-0.198,-0.735,166.138,235.596,142.517
33,52,0.712,-0.220,-0.928,89.111,303.894,146.484
33,53,0.676,-0.298,-1.251,42.480,311.157,140.991
33,54,0.566,-0.503,-1.727,17.090,254.822,148.499
33,55,0.216,-0.666,-2.066,11.169,132.996,164.490
33,56,-0.126,-0.670,-2.078,126.404,-36.865,167.969
33,57,-0.127,-0.812,-1.984,334.778,-189.453,183.777
33,58,-0.115,-0.426,-1.283,259.338,-266.174,216.858
33,59,-0.154,-0.245,-0.867,148.926,-236.755,198.486
33,60,-0.294,-0.158,-0.525,109.863,-130.127,149.536
33,61,-0.358,-0.122,-0.457,78.674,8.301,118.713
33,62,-0.287,-0.280,-0.779,76.843,112.000,118.042
33,63,-0.183,-0.470,-1.158,71.045,140.015,108.765
33,64,-0.111,-0.573,-1.381,19.287,107.788,70.068
33,65,-0.070,-0.528,-1.238,-37.964,44.434,23.499
33,66,0.006,-0.456,-1.027,-76.538,-9.827,-8.972
33,67,0.109,-0.378,-0.821,-91.431,-37.842,-24.780
33,68,0.213,-0.354,-0.716,-85.449,-40.283,-45.776
33,69,0.322,-0.411,-0.766,-79.773,-23.621,-80.444
33,70,0.449,-0.528,-0.932,-93.872,-2.991,-116.211
33,71,0.550,-0.612,-1.024,-115.784,9.216,-143.799
33,72,0.626,-0.654,-1.016,-121.948,9.766,-163.147
33,73,0.663,-0.662,-0.930,-105.713,1.099,-175.415
33,74,0.665,-0.635,-0.797,-71.228,-13.428,-179.749
33,75,0.650,-0.595,-0.669,-29.480,-31.433,-174.561
33,76,0.631,-0.565,-0.577,4.944,-49.500,-163.635
33,77,0.614,-0.553,-0.522,26.489,-63.232,-151.123
33,78,0.599,-0.584,-0.516,35.522,-68.604,-136.902
33,79,0.580,-0.644,-0.554,34.790,-66.833,-116.577
33,80,0.539,-0.704,-0.605,29.907,-61.218,-87.219
33,81,0.476,-0.761,-0.671,30.334,-54.565,-51.147
33,82,0.406,-0.789,-0.722,29.663,-48.645,-12.878
33,83,0.334,-0.763,-0.728,21.240,-41.138,23.376
33,84,0.282,-0.714,-0.719,12.024,-25.757,55.481
33,85,0.245,-0.668,-0.722,7.446,-1.221,82.336
33,86,0.223,-0.633,-0.743,6.653,27.588,104.614
33,87,0.218,-0.618,-0.793,6.714,52.490,120.911
33,88,0.227,-0.606,-0.845,6.042,66.956,127.441
33,89,0.247,-0.591,-0.896,2.380,69.824,123.657
33,90,0.266,-0.558,-0.923,-6.836,64.148,111.328
33,91,0.285,-0.505,-0.925,-17.456,55.115,94.177
33,92,0.300,-0.449,-0.910,-23.621,47.546,73.303
33,93,0.314,-0.406,-0.903,-22.461,40.588,48.279
33,94,0.322,-0.381,-0.904,-19.043,32.288,20.752
33,95,0.328,-0.367,-0.916,-16.479,21.912,-6.042
33,96,0.335,-0.360,-0.930,-16.113,10.254,-31.189
33,97,0.341,-0.358,-0.939,-16.174,-0.183,-52.673
33,98,0.344,-0.359,-0.942,-15.503,-8.545,-69.153
33,99,0.343,-0.368,-0.940,-12.939,-14.404,-78.186
33,100,0.339,-0.380,-0.935,-9.033,-17.456,-78.552
33,101,0.337,-0.391,-0.927,-5.493,-18.188,-71.350
33,102,0.338,-0.401,-0.919,-3.052,-16.235,-58.899
33,103,0.338,-0.411,-0.912,-1.831,-11.841,-42.480
33,104,0.333,-0.417,-0.904,-0.671,-6.287,-22.522
33,105,0.326,-0.433,-0.904,1.770,-1.038,-1.343
33,106,0.313,-0.448,-0.901,3.113,2.991,17.639
33,107,0.303,-0.459,-0.896,3.784,5.981,32.349
33,108,0.302,-0.471,-0.890,4.333,7.690,41.565
33,109,0.309,-0.477,-0.880,4.272,8.545,45.959
33,110,0.321,-0.481,-0.867,3.784,9.521,45.044
33,111,0.334,-0.493,-0.861,3.662,10.315,38.696
33,112,0.338,-0.506,-0.851,3.784,8.850,28.625
33,113,0.343,-0.521,-0.843,4.700,4.883,17.944
33,114,0.348,-0.537,-0.831,5.798,-1.282,6.958
33,115,0.352,-0.548,-0.815,6.042,-8.179,-2.869
33,116,0.352,-0.560,-0.804,5.920,-14.160,-12.085
33,117,0.351,-0.573,-0.798,5.493,-16.846,-19.348
33,118,0.349,-0.585,-0.793,5.310,-16.479,-23.010
33,119,0.344,-0.596,-0.789,5.249,-14.160,-23.437
33,120,0.343,-0.604,-0.790,4.395,-10.986,-21.423
33,121,0.341,-0.605,-0.786,2.747,-7.996,-17.334
33,122,0.342,-0.600,-0.788,1.099,-4.395,-11.597
33,123,0.347,-0.589,-0.792,-0.977,-0.122,-4.761
33,124,0.351,-0.575,-0.799,-2.197,4.822,1.404
33,125,0.352,-0.558,-0.810,-2.930,9.521,7.324
33,126,0.350,-0.541,-0.826,-3.418,12.390,11.719
33,127,0.349,-0.523,-0.838,-2.625,12.329,14.221
33,128,0.347,-0.505,-0.848,-1.831,10.803,13.977
33,129,0.343,-0.492,-0.859,-1.953,9.338,11.597
33,130,0.336,-0.478,-0.864,-1.160,7.507,7.751
33,131,0.330,-0.467,-0.871,-0.183,5.798,4.028
33,132,0.323,-0.462,-0.878,0.427,4.089,-0.122
33,133,0.317,-0.459,-0.883,0.977,1.465,-3.723
33,134,0.315,-0.459,-0.884,1.038,-0.671,-7.019
33,135,0.317,-0.459,-0.886,0.671,-2.319,-8.972
33,136,0.319,-0.458,-0.883,0.244,-3.174,-9.521
33,137,0.323,-0.463,-0.879,0.244,-2.197,-7.996
33,138,0.327,-0.470,-0.877,0.549,-0.977,-5.371
33,139,0.332,-0.475,-0.872,0.488,0.122,-2.319
33,140,0.337,-0.484,-0.867,0.793,0.854,0.549
33,141,0.342,-0.492,-0.863,1.099,1.282,3.784
33,142,0.341,-0.499,-0.855,1.160,1.343,6.042
33,143,0.341,-0.504,-0.849,1.404,1.465,7.507
33,144,0.340,-0.514,-0.843,2.441,1.770,8.362
33,145,0.338,-0.521,-0.840,2.991,1.221,7.629
33,146,0.338,-0.527,-0.834,3.052,0.183,5.920
33,147,0.338,-0.536,-0.834,3.113,-0.732,3.601
33,148,0.337,-0.538,-0.827,2.563,-1.404,1.038
33,149,0.337,-0.542,-0.824,2.319,-1.465,-0.793
33,150,0.337,-0.547,-0.823,2.014,-1.282,-2.380
33,151,0.337,-0.545,-0.820,1.465,-1.160,-3.296
33,152,0.339,-0.546,-0.823,0.916,-0.732,-3.662
33,153,0.343,-0.545,-0.829,0.671,-0.305,-2.991
33,154,0.342,-0.538,-0.826,-0.183,0.366,-2.380
33,155,0.345,-0.531,-0.833,-0.305,1.709,-1.282
33,156,0.344,-0.522,-0.838,-0.427,2.747,0.244
33,157,0.344,-0.513,-0.843,-0.549,3.418,1.709
33,158,0.339,-0.503,-0.845,-0.488,3.723,2.563
33,159,0.339,-0.500,-0.856,0.000,3.357,2.747
33,160,0.335,-0.493,-0.858,0.305,3.052,2.686
33,161,0.333,-0.488,-0.863,0.793,2.319,2.380
33,162,0.327,-0.484,-0.864,0.916,1.770,1.709
33,163,0.324,-0.482,-0.865,1.160,0.916,0.549
33,164,0.325,-0.482,-0.867,1.099,0.549,-0.427
33,165,0.327,-0.486,-0.866,1.343,0.305,-1.038
33,166,0.327,-0.487,-0.865,0.977,0.000,-1.526
33,167,0.330,-0.491,-0.861,1.160,0.061,-1.526
33,168,0.333,-0.494,-0.860,0.916,0.244,-1.099
33,169,0.337,-0.500,-0.856,0.916,0.122,-0.427
33,170,0.341,-0.503,-0.853,0.916,0.488,0.488
33,171,0.342,-0.508,-0.849,1.282,0.671,1.160
33,172,0.344,-0.513,-0.843,1.526,0.671,2.014
33,173,0.342,-0.517,-0.840,1.587,0.488,2.747
33,174,0.341,-0.522,-0.837,1.892,0.061,2.991
33,175,0.338,-0.526,-0.834,2.014,0.122,2.869
37,0,3.187,-1.183,-3.360,82.764,37.781,-14.404
37,1,0.494,-0.028,-0.405,-428.223,139.282,-118.408
37,2,0.060,0.059,-0.261,-468.384,108.032,-115.356
37,3,-0.388,0.017,-0.462,-48.523,7.080,-85.144
37,4,-1.268,-0.411,-2.106,834.900,-136.108,-82.153
37,5,-1.909,-1.176,-4.000,1793.213,-439.880,-70.984
37,6,-2.112,-0.143,-4.000,1998.413,-881.165,-110.474
37,7,-1.572,-1.124,-4.000,1941.956,-1142.090,-306.396
37,8,-4.000,-4.000,1.570,1236.755,-1033.936,-196.960
37,9,0.284,-0.325,-4.000,-602.661,-287.903,549.072
37,10,4.000,2.033,-4.000,-1826.416,297.119,156.311
37,11,4.000,1.808,-4.000,-1999.207,977.905,-759.644
37,12,4.000,2.384,-4.000,-1992.432,1238.770,-1044.983
37,13,2.058,1.109,-2.956,-955.200,1004.150,-165.283
37,14,1.074,0.906,-2.311,415.466,739.258,808.044
37,15,1.802,0.542,-1.759,195.374,680.481,701.721
37,16,1.323,1.237,-2.973,-88.623,383.606,-97.656
37,17,0.197,0.801,-1.698,-323.486,45.898,-482.117
37,18,0.522,0.519,-0.628,-296.997,-146.912,-327.332
37,19,0.247,0.511,-1.148,-326.416,-332.703,-335.510
37,20,0.081,0.456,-0.934,-467.224,-456.177,-205.505
37,21,-0.086,0.647,-0.793,-635.864,-449.097,33.752
37,22,-0.010,0.555,-0.574,-575.623,-128.723,117.615
37,23,-0.189,0.406,-0.737,-428.284,147.278,118.286
37,24,-0.241,0.500,-0.715,-429.626,308.105,223.206
37,25,-0.261,0.707,-0.533,-439.575,330.688,369.995
37,26,-0.175,0.824,-0.369,-271.240,269.836,422.485
37,27,-0.214,0.655,-0.460,29.053,176.758,332.825
37,28,-0.290,0.464,-0.412,191.467,82.764,243.408
37,29,-0.270,0.504,-0.179,159.912,-26.123,242.981
37,30,-0.236,0.384,0.052,170.044,-150.330,204.102
37,31,-0.244,0.279,0.072,228.027,-196.716,151.611
37,32,-0.261,0.281,0.058,250.122,-161.438,114.868
37,33,-0.214,0.291,0.165,249.207,-101.501,98.755
37,34,-0.202,0.254,0.177,294.189,-29.053,50.720
37,35,-0.220,0.218,0.140,353.271,49.927,-3.174
37,36,-0.206,0.160,0.142,389.282,121.521,-36.926
37,37,-0.194,0.115,0.125,412.292,179.932,-68.176
37,38,-0.207,0.090,0.057,429.138,219.910,-101.257
37,39,-0.254,0.047,-0.073,440.735,239.014,-125.610
37,40,-0.333,0.044,-0.246,437.805,245.178,-135.010
37,41,-0.484,0.086,-0.556,459.351,240.356,-143.677
37,42,-0.713,0.235,-1.306,547.546,223.145,-154.907
37,43,-0.712,-0.412,-4.000,734.375,184.265,-169.800
37,44,-0.556,-0.131,-4.000,424.316,-52.368,-233.826
37,45,-0.428,-0.976,-4.000,19.043,-411.194,-421.448
37,46,0.437,-1.422,-4.000,-44.189,-397.827,-453.491
37,47,0.725,-1.099,-3.165,-531.372,-299.866,-418.030
37,48,0.142,-0.630,-1.046,-402.649,-189.209,-429.565
37,49,0.065,-0.334,-0.193,-197.327,-97.900,-315.979
37,50,0.252,-0.465,-0.091,2.808,-33.997,-176.514
37,51,0.516,-1.266,-0.658,374.939,-7.507,-139.099
37,52,0.886,-2.193,-1.546,696.838,-55.420,-92.163
37,53,1.161,-2.555,-1.958,747.620,-177.979,-43.945
37,54,1.228,-2.426,-1.711,616.638,-304.443,-39.063
37,55,1.138,-1.957,-1.215,515.869,-381.592,-33.508
37,56,0.774,-1.534,-0.737,479.065,-423.645,-35.217
37,57,0.402,-1.021,-0.299,431.824,-451.721,-24.719
37,58,0.061,-0.780,0.026,360.718,-470.093,-6.409
37,59,-0.150,-0.669,0.078,316.406,-450.928,-21.729
37,60,-0.158,-0.719,0.044,252.197,-392.944,-36.255
37,61,-0.062,-0.856,-0.048,172.791,-314.880,-48.889
37,62,0.113,-1.057,-0.223,118.408,-223.328,-41.260
37,63,0.202,-1.181,-0.418,80.078,-134.583,-6.531
37,64,0.155,-1.089,-0.475,23.987,-59.692,45.776
37,65,0.126,-0.889,-0.451,-46.509,-3.418,96.252
37,66,0.112,-0.776,-0.460,-90.698,48.523,113.403
37,67,0.083,-0.750,-0.514,-119.751,92.896,103.638
37,68,0.049,-0.686,-0.504,-169.983,115.112,87.708
37,69,0.045,-0.578,-0.465,-217.651,113.098,80.933
37,70,0.077,-0.555,-0.493,-218.384,101.440,78.003
37,71,0.176,-0.691,-0.680,-203.308,95.093,67.383
37,72,0.246,-0.727,-0.807,-213.013,94.910,48.340
37,73,0.264,-0.762,-0.863,-242.920,97.656,24.658
37,74,0.280,-0.742,-0.915,-265.686,103.760,9.155
37,75,0.283,-0.766,-0.887,-273.743,116.272,1.831
37,76,0.265,-0.791,-0.918,-262.573,142.944,-0.610
37,77,0.265,-0.798,-0.924,-276.978,173.523,-2.075
37,78,0.279,-0.823,-0.985,-304.871,200.378,-9.766
37,79,0.300,-0.869,-1.044,-322.693,227.417,-22.827
37,80,0.303,-0.921,-1.138,-325.745,250.610,-27.100
37,81,0.363,-1.000,-1.245,-318.176,261.963,-24.048
37,82,0.448,-1.024,-1.346,-293.396,268.005,-15.381
37,83,0.576,-1.025,-1.491,-266.479,278.015,-8.850
37,84,0.706,-0.963,-1.626,-255.798,290.222,-7.629
37,85,0.818,-0.831,-1.740,-244.812,296.265,-6.653
37,86,0.921,-0.633,-1.835,-208.496,285.706,-0.549
37,87,0.995,-0.358,-1.873,-137.207,251.770,16.296
37,88,1.001,-0.084,-1.818,-25.635,192.810,41.321
37,89,0.848,0.069,-1.648,84.351,125.366,65.308
37,90,0.571,0.161,-1.339,108.215,68.298,75.806
37,91,0.320,0.266,-1.083,51.392,30.945,74.280
37,92,0.113,0.307,-0.927,18.860,10.925,76.050
37,93,-0.024,0.329,-0.858,9.338,5.676,85.083
37,94,-0.111,0.343,-0.901,9.338,14.465,93.201
37,95,-0.141,0.360,-1.047,13.855,30.640,99.426
37,96,-0.133,0.348,-1.177,15.869,38.330,103.271
37,97,-0.166,0.311,-1.144,7.690,31.433,98.145
37,98,-0.237,0.275,-0.990,-3.723,21.118,84.106
37,99,-0.294,0.222,-0.823,5.066,12.878,68.176
37,100,-0.303,0.165,-0.736,25.330,5.127,55.115
37,101,-0.278,0.109,-0.743,34.668,-4.211,41.504
37,102,-0.233,0.060,-0.832,25.452,-15.015,19.958
37,103,-0.178,0.021,-0.974,5.859,-25.879,-9.338
37,104,-0.103,-0.021,-1.112,-9.521,-37.842,-38.330
37,105,-0.009,-0.080,-1.199,-20.325,-50.354,-64.270
37,106,0.097,-0.148,-1.249,-30.457,-59.692,-89.722
37,107,0.201,-0.227,-1.276,-42.053,-64.697,-115.784
37,108,0.295,-0.324,-1.294,-50.842,-67.383,-138.184
37,109,0.374,-0.428,-1.273,-53.467,-71.228,-151.855
37,110,0.440,-0.544,-1.246,-46.143,-78.735,-155.945
37,111,0.484,-0.662,-1.201,-29.175,-90.942,-153.931
37,112,0.512,-0.770,-1.139,-3.235,-107.239,-146.790
37,113,0.537,-0.864,-1.076,29.968,-125.977,-132.202
37,114,0.546,-0.916,-0.983,62.500,-143.677,-111.572
37,115,0.539,-0.937,-0.880,94.971,-156.799,-89.661
37,116,0.523,-0.934,-0.781,125.610,-163.391,-67.993
37,117,0.500,-0.919,-0.699,151.489,-163.513,-46.875
37,118,0.473,-0.902,-0.636,170.532,-158.081,-26.672
37,119,0.449,-0.895,-0.601,180.603,-148.926,-8.362
37,120,0.424,-0.899,-0.586,181.213,-137.939,7.385
37,121,0.400,-0.896,-0.580,171.631,-126.709,21.851
37,122,0.377,-0.894,-0.580,154.541,-115.295,35.583
37,123,0.352,-0.880,-0.574,132.568,-102.295,47.607
37,124,0.331,-0.858,-0.567,110.168,-86.975,58.228
37,125,0.311,-0.833,-0.557,88.257,-69.641,68.115
37,126,0.293,-0.807,-0.549,66.956,-50.293,75.928
37,127,0.280,-0.782,-0.547,45.349,-30.579,80.872
37,128,0.270,-0.762,-0.556,24.292,-11.353,82.581
37,129,0.266,-0.748,-0.576,3.479,5.554,80.444
37,130,0.264,-0.734,-0.599,-16.235,20.264,74.280
37,131,0.270,-0.721,-0.625,-34.851,32.288,65.369
37,132,0.279,-0.708,-0.649,-50.415,41.687,55.115
37,133,0.285,-0.693,-0.674,-63.538,49.133,43.396
37,134,0.295,-0.680,-0.698,-74.036,55.664,31.067
37,135,0.304,-0.669,-0.722,-83.374,61.340,16.968
37,136,0.316,-0.661,-0.748,-92.651,66.345,2.502
37,137,0.329,-0.658,-0.777,-102.295,71.594,-12.085
37,138,0.346,-0.658,-0.807,-113.281,76.965,-26.611
37,139,0.363,-0.658,-0.834,-122.925,81.787,-40.283
37,140,0.381,-0.656,-0.863,-130.249,86.731,-51.758
37,141,0.399,-0.651,-0.890,-133.667,91.370,-60.303
37,142,0.420,-0.639,-0.916,-132.690,95.764,-65.613
37,143,0.442,-0.620,-0.936,-127.686,99.304,-67.383
37,144,0.466,-0.591,-0.960,-118.530,101.440,-64.575
37,145,0.490,-0.551,-0.978,-104.980,101.990,-57.251
37,146,0.514,-0.502,-0.997,-87.646,100.891,-44.739
37,147,0.532,-0.446,-1.017,-65.613,97.412,-27.710
37,148,0.535,-0.385,-1.034,-40.588,91.614,-7.141
37,149,0.519,-0.323,-1.045,-17.700,83.130,15.198
37,150,0.480,-0.266,-1.051,-0.977,72.327,37.354
37,151,0.413,-0.214,-1.047,8.362,59.326,56.824
37,152,0.328,-0.176,-1.041,12.878,45.166,71.777
37,153,0.238,-0.150,-1.036,14.832,31.006,79.956
37,154,0.154,-0.142,-1.043,18.311,18.372,82.764
37,155,0.088,-0.146,-1.057,24.414,7.874,80.261
37,156,0.042,-0.156,-1.077,28.687,0.732,72.693
37,157,0.018,-0.168,-1.080,27.832,-2.686,59.021
37,158,0.011,-0.181,-1.063,20.020,-3.784,40.222
37,159,0.024,-0.193,-1.024,6.836,-3.357,18.127
37,160,0.063,-0.210,-0.986,-6.409,-3.052,-3.479
37,161,0.123,-0.237,-0.964,-14.038,-5.493,-21.790
37,162,0.193,-0.282,-0.973,-16.541,-11.536,-36.194
37,163,0.260,-0.339,-0.995,-16.235,-20.081,-46.936
37,164,0.318,-0.399,-1.010,-14.648,-29.114,-53.467
37,165,0.361,-0.451,-1.001,-12.451,-36.682,-55.847
37,166,0.387,-0.493,-0.962,-8.972,-41.809,-53.589
37,167,0.396,-0.526,-0.912,-3.906,-44.189,-48.218
37,168,0.394,-0.557,-0.863,3.601,-44.861,-41.321
37,169,0.386,-0.589,-0.826,13.123,-45.288,-33.386
37,170,0.379,-0.624,-0.805,23.560,-46.692,-24.170
37,171,0.376,-0.657,-0.792,32.288,-49.133,-15.015
37,172,0.374,-0.683,-0.781,38.086,-51.514,-6.897
37,173,0.370,-0.701,-0.769,41.443,-52.551,-0.488
37,174,0.369,-0.711,-0.751,42.969,-50.720,5.188
37,175,0.362,-0.714,-0.732,43.518,-45.959,10.681
38,0,-0.156,-1.237,-1.927,689.575,-203.125,78.735
38,1,3.100,-3.240,-4.000,390.564,-326.843,177.124
38,2,1.375,-0.130,-1.012,-742.249,-195.374,43.152
38,3,0.261,0.261,0.012,-887.085,-79.956,-122.864
38,4,-0.015,0.139,-0.064,-675.171,-12.817,-148.437
38,5,0.127,0.371,0.025,-704.224,39.490,-61.707
38,6,0.201,0.544,0.249,-637.024,73.730,9.827
38,7,0.145,0.516,0.304,-435.608,37.048,-31.311
38,8,-0.043,0.412,0.206,-246.582,-73.975,-94.055
38,9,-0.074,0.372,0.134,-112.000,-165.588,-107.544
38,10,0.011,0.323,0.172,9.766,-171.875,-85.938
38,11,0.083,0.255,0.230,192.688,-119.812,-53.772
38,12,0.124,0.182,0.142,455.566,-67.322,-44.373
38,13,0.147,0.054,-0.200,775.330,-12.451,-43.335
38,14,0.218,-0.111,-0.520,967.957,73.547,-3.113
38,15,0.695,-0.734,-1.370,973.694,180.115,66.345
38,16,1.958,-3.039,-4.000,818.359,250.610,115.234
38,17,0.850,-1.092,-2.290,76.050,183.960,112.549
38,18,1.031,-1.567,-2.977,-301.758,84.045,26.184
38,19,0.556,-0.993,-1.702,-233.765,13.245,5.066
38,20,0.264,-0.597,-0.812,-116.455,-23.437,103.699
38,21,0.125,-0.031,-0.076,-137.634,-58.289,217.651
38,22,0.075,0.172,0.204,-103.638,-41.687,238.342
38,23,-0.035,0.135,0.206,-29.175,-2.319,152.161
38,24,-0.134,0.081,0.040,-6.348,21.729,72.327
38,25,-0.045,-0.159,-0.381,67.444,35.889,64.636
38,26,0.377,-0.532,-1.077,151.001,55.237,91.492
38,27,0.648,-0.913,-1.806,134.705,75.989,71.899
38,28,0.435,-1.006,-1.878,87.646,52.307,-1.526
38,29,0.330,-0.970,-1.762,28.748,-13.611,-45.959
38,30,0.256,-0.617,-1.109,-38.269,-66.711,-45.349
38,31,0.245,-0.316,-0.547,-52.917,-73.303,-49.561
38,32,0.136,-0.140,-0.211,-45.410,-38.147,-79.529
38,33,0.114,-0.131,-0.181,-28.503,5.981,-105.042
38,34,0.225,-0.338,-0.514,-11.047,32.166,-102.051
38,35,0.334,-0.591,-0.902,23.071,28.198,-83.191
38,36,0.235,-0.444,-0.732,29.968,1.526,-61.646
38,37,-0.203,0.031,0.102,57.129,-15.808,-56.030
38,38,0.002,-0.116,-0.145,43.335,5.493,-59.082
38,39,1.679,-1.155,-2.445,-95.398,63.721,-66.956
38,40,3.135,-3.603,-4.000,-38.635,122.803,-120.972
38,41,0.338,-0.213,-0.447,-270.874,3.662,-25.574
38,42,-0.078,0.193,0.184,-254.700,-53.955,77.271
38,43,-0.103,0.232,0.256,-160.706,-71.228,76.172
38,44,-0.136,0.138,0.210,-99.426,-100.891,7.080
38,45,-0.176,0.067,0.135,-109.558,-151.428,-42.236
38,46,-0.158,0.134,0.150,-143.005,-172.791,-13.611
38,47,-0.169,0.192,0.132,-108.521,-139.160,11.536
38,48,-0.197,0.175,0.057,4.333,-85.938,-12.451
38,49,-0.232,0.020,-0.177,228.394,-27.893,-42.664
38,50,-0.203,-0.223,-0.622,434.143,44.861,-22.766
38,51,0.180,-1.850,-2.569,609.863,103.943,50.720
38,52,0.525,-1.295,-1.908,401.367,72.876,140.137
38,53,0.365,-0.752,-1.393,-6.042,58.411,96.069
38,54,0.587,-1.122,-1.808,-80.566,96.802,-25.757
38,55,0.481,-0.990,-1.612,-216.736,125.854,-55.603
38,56,0.395,-0.564,-0.824,-157.593,110.107,33.997
38,57,0.531,-0.302,-0.465,-100.464,79.712,145.020
38,58,0.460,-0.187,-0.244,-39.856,69.641,120.605
38,59,0.360,-0.137,-0.168,-13.306,54.260,29.297
38,60,0.426,-0.268,-0.410,-27.222,36.011,-11.414
38,61,0.591,-0.431,-0.730,-26.978,12.878,13.123
38,62,0.776,-0.585,-1.015,10.742,-5.981,38.940
38,63,0.784,-0.736,-1.218,43.152,-15.869,6.104
38,64,0.623,-0.749,-1.195,36.011,-28.625,-32.288
38,65,0.438,-0.596,-0.970,9.033,-47.363,-27.649
38,66,0.327,-0.414,-0.687,3.906,-55.542,-9.521
38,67,0.247,-0.337,-0.548,19.470,-43.335,-14.954
38,68,0.154,-0.346,-0.563,26.123,-24.292,-36.438
38,69,0.111,-0.447,-0.745,25.269,-11.230,-43.762
38,70,0.130,-0.578,-0.976,28.076,-10.193,-28.259
38,71,0.179,-0.661,-1.128,29.602,-20.752,-10.742
38,72,0.242,-0.660,-1.143,19.714,-29.541,-2.747
38,73,0.279,-0.558,-1.001,-5.493,-20.508,-3.357
38,74,0.311,-0.448,-0.843,-28.137,6.836,-2.075
38,75,0.326,-0.357,-0.721,-36.133,38.696,8.057
38,76,0.359,-0.351,-0.715,-26.611,60.852,19.897
38,77,0.387,-0.402,-0.807,-11.536,61.890,24.658
38,78,0.397,-0.465,-0.913,-0.793,39.185,22.400
38,79,0.412,-0.497,-0.976,4.395,5.310,17.395
38,80,0.425,-0.489,-0.957,4.395,-20.142,13.123
38,81,0.423,-0.466,-0.895,2.502,-25.452,8.850
38,82,0.397,-0.449,-0.830,0.305,-12.573,4.028
38,83,0.350,-0.463,-0.804,2.197,3.845,-1.587
38,84,0.305,-0.488,-0.804,6.104,8.057,-5.859
38,85,0.284,-0.525,-0.824,11.353,-2.625,-9.583
38,86,0.282,-0.548,-0.839,13.000,-19.653,-12.817
38,87,0.288,-0.565,-0.846,11.597,-29.968,-14.282
38,88,0.303,-0.567,-0.842,6.836,-25.879,-12.024
38,89,0.323,-0.572,-0.836,1.404,-9.033,-6.714
38,90,0.343,-0.572,-0.830,-3.052,9.216,-0.610
38,91,0.357,-0.566,-0.818,-6.165,20.386,3.357
38,92,0.370,-0.551,-0.803,-7.202,20.386,5.920
38,93,0.377,-0.537,-0.790,-5.066,12.329,8.179
38,94,0.379,-0.522,-0.786,-1.770,3.052,9.705
38,95,0.375,-0.519,-0.803,1.831,-1.282,10.132
38,96,0.368,-0.523,-0.830,3.113,-0.061,8.667
38,97,0.355,-0.531,-0.861,3.357,2.686,4.822
38,98,0.341,-0.529,-0.873,2.319,3.906,0.671
38,99,0.331,-0.519,-0.867,1.343,2.136,-2.686
38,100,0.321,-0.502,-0.845,0.061,-1.221,-5.920
38,101,0.315,-0.489,-0.831,0.671,-3.418,-7.751
38,102,0.316,-0.484,-0.829,1.648,-3.601,-7.507
38,103,0.325,-0.486,-0.842,1.648,-1.953,-5.554
38,104,0.337,-0.494,-0.862,1.099,0.916,-3.479
38,105,0.346,-0.500,-0.881,0.183,4.028,-1.343
38,106,0.353,-0.498,-0.884,-0.854,5.737,1.587
38,107,0.356,-0.492,-0.875,-1.465,5.615,4.700
38,108,0.355,-0.485,-0.857,-0.916,4.272,6.653
38,109,0.349,-0.481,-0.842,-0.366,2.380,7.202
38,110,0.343,-0.481,-0.833,0.671,1.526,6.104
38,111,0.338,-0.490,-0.838,2.075,0.732,4.272
38,112,0.337,-0.503,-0.847,3.174,-0.122,1.648
