ShotID,Time,aX,aY,aZ,gX,gY,gZ
119,75,-0.146,-0.657,-0.644,201.050,-21.667,48.340
119,76,-0.161,-0.507,-0.502,183.167,15.137,37.476
119,77,-0.160,-0.481,-0.513,124.207,61.646,57.007
119,78,-0.142,-0.661,-0.741,46.265,103.577,82.764
119,79,-0.111,-0.878,-0.970,-38.330,111.145,91.858
119,80,-0.095,-0.896,-0.948,-92.224,75.439,71.167
119,81,-0.105,-0.816,-0.815,-61.279,24.963,25.940
119,82,-0.133,-0.657,-0.635,14.832,-4.639,-9.216
119,83,-0.131,-0.548,-0.532,60.852,-0.793,-9.521
119,84,-0.109,-0.625,-0.626,51.270,31.006,20.630
119,85,-0.070,-0.786,-0.798,4.272,64.575,58.838
119,86,-0.024,-0.853,-0.858,-25.452,68.787,74.097
119,87,-0.018,-0.826,-0.824,12.207,40.039,49.377
119,88,-0.047,-0.729,-0.732,81.909,-0.671,6.470
119,89,-0.087,-0.669,-0.673,106.750,-24.109,-23.193
119,90,-0.107,-0.649,-0.652,56.580,-22.888,-25.024
119,91,-0.113,-0.703,-0.710,-31.250,-8.118,-8.362
119,92,-0.111,-0.792,-0.789,-94.910,-0.122,3.601
119,93,-0.121,-0.798,-0.780,-88.135,-8.301,-4.883
119,94,-0.152,-0.750,-0.727,-18.005,-30.029,-28.198
119,95,-0.186,-0.713,-0.695,51.636,-46.631,-44.128
119,96,-0.196,-0.689,-0.679,63.416,-43.884,-39.856
119,97,-0.179,-0.687,-0.681,22.400,-25.269,-22.461
119,98,-0.157,-0.733,-0.734,-21.729,-6.287,-9.033
119,99,-0.139,-0.762,-0.768,-34.546,-2.197,-10.010
119,100,-0.139,-0.760,-0.771,-13.855,-13.977,-23.682
119,101,-0.151,-0.728,-0.741,8.728,-29.663,-35.583
119,102,-0.153,-0.692,-0.700,7.812,-33.691,-35.095
119,103,-0.144,-0.696,-0.702,-11.841,-22.705,-23.865
119,104,-0.121,-0.712,-0.720,-34.485,-5.310,-8.850
119,105,-0.104,-0.737,-0.750,-38.330,7.751,0.244
119,106,-0.098,-0.751,-0.770,-20.142,9.888,2.563
119,107,-0.102,-0.737,-0.763,2.075,3.845,2.747
119,108,-0.109,-0.709,-0.740,12.085,0.061,4.883
119,109,-0.115,-0.683,-0.720,4.761,3.601,10.986
119,110,-0.120,-0.691,-0.737,-10.925,13.672,18.066
119,111,-0.121,-0.707,-0.761,-24.719,22.583,24.109
119,112,-0.123,-0.719,-0.775,-27.344,24.292,26.184
119,113,-0.129,-0.721,-0.776,-16.907,20.081,23.865
119,114,-0.137,-0.702,-0.755,-3.845,15.503,21.118
122,0,0.005,0.017,-0.054,-18.921,-8.301,12.634
122,1,0.024,0.466,0.411,92.346,21.484,-14.771
122,2,-0.255,-0.589,-0.759,300.232,82.886,-60.913
122,3,-0.219,-0.997,-1.367,172.180,85.693,-17.395
122,4,-0.246,-1.607,-2.337,-379.211,7.385,77.209
122,5,-0.072,-3.896,-3.047,-815.369,-105.652,88.074
122,6,-0.546,-4.000,-3.398,-305.420,-231.812,-15.747
122,7,-0.329,-2.256,-1.754,897.522,-350.525,25.696
122,8,-0.120,-0.694,-0.583,934.143,-366.272,184.937
122,9,-0.145,-0.242,-0.192,424.011,-285.156,350.037
122,10,-0.055,0.197,0.121,54.443,-144.409,480.896
122,11,0.252,0.541,0.446,27.893,-5.310,454.102
122,12,0.257,0.568,0.415,316.162,-14.709,251.587
122,13,0.057,0.387,0.179,641.724,-141.235,60.242
122,14,-0.167,0.109,-0.053,785.767,-220.337,-41.992
122,15,-0.218,-0.069,-0.079,693.542,-210.999,-47.485
122,16,-0.205,-0.102,-0.008,448.242,-164.734,6.226
122,17,-0.130,0.011,0.144,172.974,-131.531,78.247
122,18,-0.078,0.199,0.301,-18.921,-133.118,125.244
122,19,-0.068,0.277,0.330,-55.420,-142.761,110.168
122,20,-0.082,0.206,0.247,13.184,-111.694,38.513
122,21,-0.061,0.060,0.135,55.054,-37.292,-31.189
122,22,-0.029,-0.069,0.039,-2.319,36.804,-75.134
122,23,-0.018,-0.159,-0.055,-141.602,84.412,-102.600
122,24,-0.025,-0.173,-0.143,-338.562,107.849,-116.150
122,25,-0.011,-0.109,-0.195,-557.373,131.897,-112.976
122,26,0.008,-0.022,-0.200,-728.577,181.702,-119.690
122,27,0.014,0.004,-0.176,-787.720,255.798,-164.795
122,28,-0.030,-0.096,-0.207,-732.727,328.918,-240.845
122,29,-0.158,-0.381,-0.371,-617.310,386.902,-320.618
122,30,-0.483,-1.382,-1.187,-508.423,428.894,-369.873
122,31,-1.642,-4.000,-3.828,-529.053,415.161,-333.618
122,32,-1.927,-4.000,-3.937,-613.220,168.396,-75.562
122,33,-0.491,-2.199,-1.430,25.574,-159.363,201.599
122,34,-0.201,-0.770,-0.674,516.602,-176.086,187.744
122,35,0.041,-0.268,-0.286,526.489,-72.083,215.698
122,36,0.104,-0.051,-0.148,458.557,83.801,235.962
122,37,0.147,0.040,-0.098,487.915,255.615,183.167
122,38,0.163,-0.041,-0.195,574.097,353.271,97.473
122,39,0.145,-0.326,-0.533,607.605,338.379,40.649
122,40,0.108,-0.502,-0.744,470.032,271.240,1.770
122,41,0.048,-0.384,-0.596,170.105,200.562,-35.645
122,42,0.017,-0.227,-0.421,-97.595,122.925,-74.829
122,43,-0.010,-0.215,-0.433,-244.385,40.222,-119.019
122,44,-0.040,-0.310,-0.600,-343.445,-43.091,-163.757
122,45,-0.010,-0.724,-1.211,-478.027,-125.305,-194.885
122,46,0.070,-1.418,-2.093,-736.206,-197.632,-208.374
122,47,0.212,-1.993,-1.965,-1034.302,-268.555,-215.942
122,48,0.089,-1.475,-0.721,-869.263,-324.524,-223.633
122,49,-0.019,-0.240,-0.036,-246.338,-335.266,-187.622
122,50,-0.031,0.008,0.013,148.071,-258.362,-129.700
122,51,0.009,-0.247,-0.181,272.644,-106.384,-72.266
122,52,0.045,-0.603,-0.498,317.505,64.209,-18.677
122,53,0.082,-0.890,-0.821,325.256,172.058,38.330
122,54,0.086,-0.995,-1.071,317.993,159.363,72.937
122,55,0.087,-1.330,-1.513,290.405,52.429,48.828
122,56,-0.014,-0.855,-1.029,164.246,-63.538,-13.733
122,57,-0.139,-0.518,-0.642,59.021,-115.479,-86.975
122,58,-0.187,-0.410,-0.477,-20.386,-111.877,-119.446
122,59,-0.219,-0.410,-0.474,-140.686,-79.346,-90.637
122,60,-0.248,-0.536,-0.655,-268.311,-24.658,-31.677
122,61,-0.208,-0.865,-0.929,-354.065,28.931,15.686
122,62,-0.186,-1.073,-0.997,-322.083,36.133,34.180
122,63,-0.195,-0.826,-0.742,-144.348,-8.789,36.316
122,64,-0.221,-0.621,-0.604,74.036,-43.091,31.372
122,65,-0.265,-0.643,-0.662,182.373,-22.522,40.527
122,66,-0.258,-0.617,-0.664,132.446,36.621,87.769
122,67,-0.255,-0.642,-0.721,22.644,108.337,140.625
122,68,-0.236,-0.734,-0.823,-41.687,150.940,164.917
122,69,-0.231,-0.782,-0.864,-22.949,143.433,146.729
122,70,-0.253,-0.725,-0.815,47.913,99.121,103.271
122,71,-0.271,-0.647,-0.740,100.830,57.495,67.261
122,72,-0.274,-0.609,-0.706,86.975,46.692,59.204
122,73,-0.244,-0.604,-0.705,14.282,65.491,75.256
122,74,-0.200,-0.671,-0.773,-57.190,91.614,91.309
122,75,-0.146,-0.725,-0.805,-72.937,98.511,87.402
122,76,-0.101,-0.730,-0.791,-19.897,77.454,60.730
122,77,-0.086,-0.724,-0.788,55.603,42.419,29.358
122,78,-0.071,-0.699,-0.767,83.374,19.470,13.855
122,79,-0.041,-0.675,-0.742,48.340,19.897,14.526
122,80,-0.015,-0.684,-0.748,-4.028,31.006,20.020
122,81,0.000,-0.710,-0.769,-30.579,33.508,18.982
122,82,-0.004,-0.729,-0.783,-11.536,21.118,4.883
122,83,-0.023,-0.729,-0.785,32.654,-2.991,-15.320
122,84,-0.046,-0.711,-0.767,58.655,-26.245,-30.762
122,85,-0.062,-0.690,-0.738,46.448,-35.706,-37.598
122,86,-0.071,-0.692,-0.731,18.005,-35.034,-39.734
122,87,-0.073,-0.718,-0.752,1.587,-36.621,-41.931
122,88,-0.085,-0.737,-0.767,6.287,-45.593,-48.035
122,89,-0.108,-0.728,-0.755,21.057,-59.143,-56.274
122,90,-0.134,-0.727,-0.750,30.762,-69.275,-62.500
122,91,-0.157,-0.727,-0.741,23.621,-69.275,-63.599
122,92,-0.172,-0.715,-0.725,5.737,-60.059,-59.692
122,93,-0.181,-0.710,-0.716,-6.958,-47.913,-54.199
122,94,-0.188,-0.724,-0.730,-6.348,-39.246,-49.255
122,95,-0.191,-0.735,-0.742,2.563,-36.133,-44.739
122,96,-0.191,-0.731,-0.734,11.780,-34.973,-38.757
122,97,-0.188,-0.721,-0.718,17.456,-31.494,-31.311
122,98,-0.183,-0.713,-0.705,17.761,-23.682,-22.156
122,99,-0.167,-0.718,-0.707,14.160,-11.841,-12.146
122,100,-0.153,-0.732,-0.719,9.521,0.305,-3.113
122,101,-0.138,-0.741,-0.730,4.089,9.216,4.395
122,102,-0.126,-0.748,-0.735,-0.122,14.893,11.414
122,103,-0.118,-0.742,-0.730,-0.488,18.188,18.005
122,104,-0.112,-0.733,-0.721,2.197,21.362,24.719
122,105,-0.108,-0.724,-0.718,4.639,26.733,31.433
122,106,-0.105,-0.721,-0.720,2.869,33.142,37.781
122,107,-0.103,-0.731,-0.735,-2.197,38.391,42.725
122,108,-0.104,-0.740,-0.747,-7.324,39.856,45.044
122,109,-0.106,-0.732,-0.744,-10.498,37.476,44.189
122,110,-0.113,-0.726,-0.741,-10.742,32.898,41.138
122,111,-0.121,-0.718,-0.735,-11.230,29.358,37.659
122,112,-0.128,-0.714,-0.736,-14.221,27.405,35.767
122,113,-0.135,-0.716,-0.742,-16.846,26.733,34.485
122,114,-0.137,-0.712,-0.743,-16.357,25.452,32.227
124,0,-0.126,-0.721,-0.751,1.221,1.221,3.601
124,1,-0.120,-0.726,-0.752,2.014,3.052,1.038
124,2,-0.132,-0.732,-0.759,5.432,2.258,0.916
124,3,-0.117,-0.701,-0.724,1.282,0.305,5.310
124,4,-0.122,-0.688,-0.716,4.150,3.174,3.052
124,5,-0.118,-0.722,-0.747,6.165,2.014,3.052
124,6,-0.116,-0.744,-0.771,7.324,3.235,2.991
124,7,0.014,-0.644,-0.674,4.028,5.249,0.977
124,8,0.086,-0.091,-0.135,16.235,9.583,-4.150
124,9,-0.040,0.096,0.039,106.628,45.715,-27.222
124,10,-0.297,-1.139,-1.379,206.055,75.562,-39.551
124,11,-0.288,-1.996,-2.534,-78.857,8.240,40.283
124,12,-0.391,-3.106,-2.834,-645.447,-89.294,115.112
124,13,-0.090,-3.458,-1.810,-545.105,-169.128,33.020
124,14,-0.113,-1.313,-0.813,333.252,-211.182,-102.966
124,15,-0.146,-0.419,-0.339,668.152,-216.370,-33.997
124,16,-0.114,-0.134,-0.149,407.227,-155.518,154.053
124,17,-0.088,0.144,0.079,122.559,-19.104,301.575
124,18,0.103,0.413,0.329,115.417,105.713,310.242
124,19,0.230,0.496,0.354,355.225,89.539,202.026
124,20,0.139,0.360,0.172,628.113,-44.739,85.144
124,21,-0.054,0.095,-0.059,788.086,-138.550,-13.367
124,22,-0.159,-0.173,-0.186,745.544,-120.972,-49.622
124,23,-0.149,-0.297,-0.178,496.399,-43.518,-3.601
124,24,-0.088,-0.226,-0.115,154.846,8.728,84.106
124,25,-0.035,-0.089,-0.097,-119.751,23.743,122.742
124,26,-0.053,-0.146,-0.345,-256.287,39.124,66.284
124,27,-0.086,-0.245,-0.583,-368.286,86.670,-43.152
124,28,-0.067,-0.300,-0.685,-549.744,146.545,-155.457
124,29,-0.121,-0.494,-0.918,-735.229,172.119,-254.578
124,30,-0.199,-0.859,-1.272,-933.655,142.273,-312.317
124,31,-0.442,-1.777,-1.836,-1102.661,78.308,-295.776
124,32,-0.817,-2.947,-2.044,-1052.124,-5.310,-190.918
124,33,-0.633,-2.491,-1.470,-564.697,-94.971,-5.615
124,34,-0.181,-1.010,-0.692,91.248,-96.130,134.583
124,35,-0.151,-0.507,-0.474,422.729,27.588,167.114
124,36,-0.072,-0.267,-0.360,497.681,172.119,207.458
124,37,0.005,-0.218,-0.395,582.092,296.387,213.013
124,38,0.020,-0.568,-0.847,693.604,356.384,166.870
124,39,0.020,-0.830,-1.208,652.100,296.265,126.587
124,40,0.045,-0.391,-0.672,414.856,143.799,92.896
124,41,-0.018,-0.281,-0.484,243.591,31.982,19.897
124,42,-0.140,-0.425,-0.633,100.708,-16.663,-42.297
124,43,-0.219,-0.433,-0.681,-154.724,-58.533,-50.415
124,44,-0.132,-0.400,-0.703,-422.180,-94.788,-46.692
124,45,-0.130,-0.899,-1.304,-594.421,-99.365,-77.637
124,46,-0.137,-1.128,-1.300,-732.483,-109.924,-123.718
124,47,-0.067,-0.980,-0.772,-660.095,-143.921,-167.786
124,48,-0.095,-0.600,-0.383,-340.149,-156.128,-187.622
124,49,-0.086,-0.572,-0.398,-55.481,-122.559,-134.094
124,50,-0.045,-0.892,-0.688,98.328,-36.072,-43.945
124,51,-0.007,-0.883,-0.736,164.856,59.021,36.621
124,52,0.055,-0.738,-0.646,216.064,108.093,87.646
124,53,0.072,-0.712,-0.711,322.693,96.985,86.060
124,54,0.020,-0.692,-0.810,420.898,44.006,43.335
124,55,-0.058,-0.788,-0.990,414.185,-5.798,-1.892
124,56,-0.082,-0.667,-0.844,242.676,-26.184,-27.039
124,57,-0.082,-0.548,-0.698,3.418,-22.461,-39.856
124,58,-0.094,-0.627,-0.773,-161.926,-25.635,-52.124
124,59,-0.093,-0.658,-0.762,-244.873,-50.171,-62.012
124,60,-0.107,-0.698,-0.734,-235.413,-78.003,-75.684
124,61,-0.134,-0.766,-0.745,-168.274,-97.229,-79.834
124,62,-0.149,-0.826,-0.768,-112.915,-97.656,-62.195
124,63,-0.159,-0.833,-0.741,-83.130,-70.007,-31.799
124,64,-0.169,-0.761,-0.656,-44.983,-24.658,-1.221
124,65,-0.174,-0.657,-0.581,26.184,17.090,24.780
124,66,-0.189,-0.663,-0.645,112.244,43.091,41.870
124,67,-0.205,-0.742,-0.772,155.762,52.185,53.589
124,68,-0.210,-0.772,-0.830,129.700,49.438,59.875
124,69,-0.214,-0.746,-0.811,66.345,40.161,53.101
124,70,-0.213,-0.676,-0.737,8.972,28.320,34.302
124,71,-0.207,-0.630,-0.683,-18.616,17.700,12.878
124,72,-0.189,-0.660,-0.703,-28.931,13.062,1.282
124,73,-0.159,-0.720,-0.750,-46.204,13.611,4.822
124,74,-0.124,-0.767,-0.777,-66.223,17.578,17.944
124,75,-0.095,-0.770,-0.762,-64.331,23.071,27.527
124,76,-0.074,-0.733,-0.718,-26.917,27.771,27.161
124,77,-0.066,-0.711,-0.705,28.625,31.006,24.231
124,78,-0.063,-0.717,-0.733,61.951,32.959,27.649
124,79,-0.059,-0.711,-0.746,50.110,34.363,36.133
124,80,-0.056,-0.721,-0.769,17.456,32.715,39.612
124,81,-0.063,-0.730,-0.783,-6.287,25.024,30.823
124,82,-0.083,-0.712,-0.763,-10.803,10.925,12.207
124,83,-0.103,-0.693,-0.742,-5.859,-5.066,-4.822
124,84,-0.121,-0.692,-0.737,-9.583,-15.564,-13.123
124,85,-0.128,-0.709,-0.747,-24.475,-17.517,-12.634
124,86,-0.130,-0.725,-0.753,-36.194,-14.526,-8.484
124,87,-0.135,-0.723,-0.747,-28.503,-11.475,-7.385
124,88,-0.145,-0.713,-0.744,-3.235,-11.230,-9.521
124,89,-0.156,-0.710,-0.747,19.775,-12.268,-11.169
124,90,-0.161,-0.700,-0.742,23.315,-11.536,-10.742
124,91,-0.162,-0.697,-0.742,11.230,-8.667,-9.460
124,92,-0.156,-0.701,-0.746,-1.587,-6.348,-9.583
124,93,-0.148,-0.708,-0.754,-5.676,-6.836,-12.512
124,94,-0.137,-0.706,-0.752,-3.052,-9.888,-16.113
124,95,-0.130,-0.710,-0.752,0.671,-12.695,-17.212
124,96,-0.117,-0.713,-0.747,1.221,-11.902,-14.282
124,97,-0.103,-0.716,-0.747,0.977,-6.958,-8.606
124,98,-0.092,-0.712,-0.742,3.174,-0.793,-2.930
124,99,-0.092,-0.712,-0.746,7.874,4.333,1.587
124,100,-0.093,-0.716,-0.753,12.085,6.226,6.042
124,101,-0.102,-0.715,-0.755,11.902,6.226,9.277
124,102,-0.110,-0.713,-0.751,9.094,5.920,10.681
124,103,-0.117,-0.710,-0.745,6.165,5.920,10.315
124,104,-0.124,-0.711,-0.740,3.601,7.202,10.437
124,105,-0.130,-0.713,-0.738,1.526,7.874,11.475
124,106,-0.135,-0.719,-0.741,0.122,7.996,13.550
124,107,-0.139,-0.724,-0.740,1.404,8.850,15.015
124,108,-0.141,-0.725,-0.739,5.371,10.437,15.686
124,109,-0.142,-0.720,-0.737,9.949,12.512,15.808
124,110,-0.141,-0.715,-0.733,12.146,14.038,16.235
124,111,-0.140,-0.716,-0.738,11.902,14.160,16.052
124,112,-0.136,-0.719,-0.741,9.583,12.573,14.282
124,113,-0.129,-0.720,-0.741,7.629,9.583,10.742
124,114,-0.122,-0.721,-0.740,6.653,6.165,5.981
128,0,-0.133,-0.569,-0.591,-14.709,5.005,1.099
128,1,0.312,-0.970,-0.930,-89.722,-12.085,13.672
128,2,-0.096,-2.558,-2.346,-109.802,13.855,-6.226
128,3,0.036,-1.244,-0.884,-177.856,18.066,-45.715
128,4,-0.006,-0.391,-0.271,-14.282,-16.113,-102.722
128,5,-0.195,-0.460,-0.369,122.437,-49.377,-74.036
128,6,-0.051,-0.297,-0.193,123.230,-48.462,37.781
128,7,-0.020,-0.168,-0.093,164.124,-27.466,104.919
128,8,0.034,0.202,0.183,251.404,-27.832,164.001
128,9,0.037,0.200,0.067,395.630,-20.508,170.837
128,10,-0.144,-0.214,-0.434,544.678,-29.480,93.201
128,11,-0.217,-0.509,-0.725,513.428,-27.527,30.579
128,12,-0.195,-0.482,-0.758,177.124,10.010,74.402
128,13,-0.139,-0.631,-1.084,-202.698,69.885,82.214
128,14,-0.104,-0.882,-1.422,-504.639,97.412,-8.911
128,15,-0.136,-1.451,-1.856,-733.643,58.105,-118.164
128,16,-0.180,-1.298,-1.382,-811.768,-26.733,-181.763
128,17,-0.250,-0.762,-0.686,-657.654,-109.863,-183.289
128,18,-0.382,-0.695,-0.596,-424.255,-117.676,-119.263
128,19,-0.246,-0.606,-0.444,-259.644,-51.147,2.686
128,20,-0.172,-0.667,-0.443,-42.114,70.862,88.867
128,21,-0.082,-0.406,-0.358,250.793,177.063,117.676
128,22,-0.029,-0.147,-0.320,508.545,229.614,129.272
128,23,-0.164,-0.789,-1.125,687.500,222.656,132.629
128,24,-0.093,-0.974,-1.392,654.907,132.568,147.705
128,25,0.023,-0.776,-1.147,428.955,23.682,134.094
128,26,0.058,-0.585,-0.901,182.617,-16.296,54.993
128,27,-0.020,-0.542,-0.842,-20.752,-23.682,-43.335
128,28,-0.044,-0.519,-0.819,-218.201,-31.860,-114.258
128,29,-0.072,-0.691,-0.968,-385.437,-37.231,-141.785
128,30,-0.065,-0.742,-0.879,-483.765,-56.213,-125.061
128,31,-0.043,-0.924,-0.804,-449.707,-83.679,-94.360
128,32,-0.065,-0.926,-0.669,-236.572,-92.896,-71.411
128,33,-0.068,-0.742,-0.541,44.067,-78.308,-39.185
128,34,-0.078,-0.589,-0.498,258.789,-28.076,-4.333
128,35,-0.044,-0.666,-0.624,344.543,36.377,32.043
128,36,0.011,-0.821,-0.826,326.477,84.106,64.270
128,37,0.044,-0.584,-0.651,257.507,89.111,72.693
128,38,0.025,-0.620,-0.750,227.051,53.162,38.025
128,39,-0.045,-0.769,-0.949,179.932,-8.850,-12.939
128,40,-0.108,-0.709,-0.860,45.288,-63.171,-54.382
128,41,-0.142,-0.668,-0.766,-104.187,-84.167,-82.825
128,42,-0.161,-0.695,-0.737,-213.562,-86.548,-88.806
128,43,-0.149,-0.681,-0.658,-261.658,-82.031,-75.256
128,44,-0.146,-0.733,-0.646,-217.102,-64.697,-59.937
128,45,-0.153,-0.797,-0.682,-109.985,-43.945,-42.358
128,46,-0.151,-0.834,-0.726,-2.258,-26.062,-16.968
128,47,-0.155,-0.802,-0.721,71.533,-5.737,9.277
128,48,-0.163,-0.715,-0.672,107.239,18.005,31.250
128,49,-0.168,-0.676,-0.667,115.967,35.828,46.570
128,50,-0.170,-0.696,-0.719,107.300,40.100,51.514
128,51,-0.163,-0.726,-0.777,78.308,34.424,43.457
128,52,-0.156,-0.752,-0.813,27.649,24.841,25.391
128,53,-0.140,-0.718,-0.775,-34.424,13.550,5.188
128,54,-0.132,-0.705,-0.742,-78.308,4.944,-9.888
128,55,-0.120,-0.694,-0.706,-93.445,1.343,-12.329
128,56,-0.100,-0.703,-0.692,-83.496,4.150,-1.526
128,57,-0.081,-0.742,-0.723,-53.284,13.245,15.015
128,58,-0.062,-0.762,-0.750,-16.968,25.452,30.579
128,59,-0.047,-0.757,-0.762,14.893,36.987,38.879
128,60,-0.048,-0.726,-0.756,34.424,42.175,40.039
128,61,-0.058,-0.695,-0.749,37.109,39.490,38.025
128,62,-0.068,-0.686,-0.753,23.193,31.128,34.668
128,63,-0.073,-0.694,-0.767,-1.282,20.325,28.687
128,64,-0.079,-0.707,-0.783,-27.100,10.498,18.616
128,65,-0.086,-0.711,-0.783,-45.837,3.479,6.348
128,66,-0.093,-0.703,-0.768,-52.124,-0.732,-3.052
128,67,-0.099,-0.695,-0.753,-47.180,-3.052,-6.104
128,68,-0.100,-0.692,-0.749,-34.790,-4.700,-2.991
128,69,-0.098,-0.699,-0.752,-17.456,-4.150,2.319
128,70,-0.100,-0.703,-0.762,0.427,-1.343,5.798
128,71,-0.106,-0.703,-0.771,12.451,1.221,5.615
128,72,-0.111,-0.694,-0.772,14.648,2.075,2.808
128,73,-0.115,-0.688,-0.771,9.277,0.061,-1.221
128,74,-0.114,-0.685,-0.771,1.526,-4.639,-6.226
128,75,-0.114,-0.687,-0.768,-4.089,-10.132,-11.902
128,76,-0.112,-0.692,-0.765,-5.371,-13.489,-15.991
128,77,-0.108,-0.696,-0.763,-3.845,-13.977,-17.212
128,78,-0.100,-0.700,-0.761,-0.061,-11.963,-14.954
128,79,-0.093,-0.704,-0.760,5.493,-8.423,-10.742
128,80,-0.087,-0.706,-0.759,12.939,-5.005,-6.470
128,81,-0.085,-0.709,-0.759,20.447,-2.319,-3.662
128,82,-0.085,-0.707,-0.757,24.719,-1.160,-1.709
128,83,-0.088,-0.704,-0.752,24.353,-0.732,-0.305
128,84,-0.090,-0.708,-0.754,20.691,-0.488,0.793
128,85,-0.091,-0.711,-0.753,15.930,-0.549,1.160
128,86,-0.093,-0.718,-0.751,12.878,-0.488,1.221
128,87,-0.093,-0.721,-0.747,11.963,-0.427,2.014
128,88,-0.095,-0.722,-0.742,12.512,0.183,3.784
128,89,-0.099,-0.725,-0.739,14.099,2.014,6.348
128,90,-0.104,-0.726,-0.735,15.991,4.822,9.521
128,91,-0.108,-0.726,-0.736,18.188,7.629,12.024
128,92,-0.110,-0.727,-0.736,19.165,9.888,13.733
128,93,-0.113,-0.728,-0.737,18.311,10.559,14.221
128,94,-0.114,-0.728,-0.737,16.296,10.010,12.878
128,95,-0.113,-0.728,-0.734,13.794,8.362,10.986
128,96,-0.112,-0.727,-0.733,11.353,6.775,8.911
128,97,-0.108,-0.729,-0.729,8.545,5.249,7.263
128,98,-0.105,-0.732,-0.729,6.104,4.822,6.348
128,99,-0.102,-0.734,-0.731,4.639,4.822,5.554
128,100,-0.099,-0.736,-0.732,3.845,4.639,5.005
128,101,-0.097,-0.732,-0.731,4.211,3.967,3.967
128,102,-0.096,-0.731,-0.731,4.822,2.930,2.808
128,103,-0.094,-0.729,-0.731,4.333,1.343,1.526
128,104,-0.094,-0.728,-0.734,1.770,0.122,0.427
128,105,-0.092,-0.726,-0.735,-2.075,-0.916,-0.977
128,106,-0.093,-0.726,-0.739,-5.676,-2.136,-2.380
128,107,-0.094,-0.726,-0.741,-7.935,-3.479,-3.601
128,108,-0.097,-0.723,-0.740,-8.423,-4.517,-4.395
128,109,-0.100,-0.720,-0.740,-7.996,-4.333,-4.028
128,110,-0.102,-0.719,-0.742,-7.629,-3.479,-2.869
128,111,-0.104,-0.718,-0.746,-7.507,-2.136,-1.648
128,112,-0.105,-0.711,-0.745,-7.507,-0.916,-0.854
128,113,-0.108,-0.716,-0.755,-7.202,-0.366,-0.122
128,114,-0.107,-0.709,-0.752,-7.385,-0.183,0.366
131,0,0.016,0.033,-0.032,-10.010,-4.883,9.338
131,1,0.009,0.428,0.383,108.582,29.236,-18.494
131,2,-0.224,-0.601,-0.808,301.147,90.759,-58.777
131,3,-0.307,-1.910,-2.589,114.441,79.163,-4.639
131,4,-0.453,-3.330,-3.790,-630.432,-50.903,111.755
131,5,-1.070,-4.000,-2.698,-819.763,-179.871,91.248
131,6,0.011,-2.758,-1.779,493.103,-345.825,-1.770
131,7,0.033,-0.773,-0.681,1056.946,-403.381,62.012
131,8,-0.066,-0.369,-0.270,722.229,-369.324,242.432
131,9,-0.096,-0.110,-0.069,260.864,-260.803,404.724
131,10,0.104,0.302,0.293,31.372,-98.267,484.314
131,11,0.301,0.475,0.458,179.443,-13.855,360.901
131,12,0.169,0.371,0.258,504.639,-94.604,157.104
131,13,-0.017,0.142,0.014,730.286,-205.627,13.733
131,14,-0.147,-0.087,-0.126,742.493,-226.074,-62.988
131,15,-0.171,-0.191,-0.100,539.978,-169.617,-52.917
131,16,-0.138,-0.124,0.033,232.971,-107.910,-6.348
131,17,-0.076,0.064,0.185,-58.044,-90.942,55.176
131,18,-0.045,0.259,0.302,-234.375,-108.948,79.590
131,19,-0.040,0.334,0.321,-258.789,-112.915,53.772
131,20,-0.068,0.249,0.247,-185.913,-66.040,-9.033
131,21,-0.059,0.107,0.112,-134.399,-1.221,-62.805
131,22,-0.027,-0.009,0.026,-163.757,44.250,-96.680
131,23,-0.028,-0.081,-0.036,-263.000,67.139,-115.479
131,24,-0.029,-0.067,-0.073,-399.902,88.379,-117.798
131,25,-0.030,0.009,-0.070,-536.133,128.723,-107.117
131,26,-0.023,0.061,-0.064,-612.305,198.364,-105.713
131,27,-0.018,0.070,-0.040,-600.952,287.659,-133.423
131,28,-0.047,0.012,-0.047,-508.911,378.540,-188.232
131,29,-0.162,-0.211,-0.181,-361.084,460.999,-247.681
131,30,-0.571,-1.715,-1.638,-207.336,528.320,-280.823
131,31,-1.596,-4.000,-4.000,-370.911,511.963,-213.501
131,32,-0.835,-4.000,-3.544,-786.865,203.491,32.593
131,33,-0.140,-0.733,-0.475,-72.510,-105.347,167.358
131,34,-0.164,-0.077,-0.224,495.422,-130.676,127.563
131,35,-0.084,-0.054,-0.220,566.589,-51.453,189.209
131,36,-0.079,-0.047,-0.236,493.958,93.140,253.052
131,37,0.010,0.130,-0.069,462.769,262.207,262.573
131,38,0.122,-0.031,-0.293,543.518,333.618,217.651
131,39,0.079,-0.635,-1.091,574.463,281.982,139.954
131,40,0.084,-0.842,-1.390,297.180,203.369,47.913
131,41,0.065,-0.634,-1.133,-155.884,138.733,-59.204
131,42,-0.029,-0.590,-1.027,-452.820,53.650,-164.246
131,43,-0.114,-0.568,-0.907,-601.624,-68.420,-213.989
131,44,-0.113,-0.527,-0.714,-658.386,-178.406,-202.393
131,45,-0.087,-0.766,-0.729,-597.107,-217.957,-182.373
131,46,-0.068,-0.992,-0.722,-426.575,-202.576,-167.908
131,47,-0.028,-0.984,-0.657,-165.344,-163.147,-142.395
131,48,0.018,-0.801,-0.584,103.149,-118.958,-103.149
131,49,0.029,-0.716,-0.617,285.767,-72.693,-64.331
